host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,headcount_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
969,주식회사 라온상사 민박,Ad est quia iusto. Modi veritatis ad exercitationem at consequuntur culpa repellendus. Cum delectus tempora veritatis.,강원도 안산시 상록구 영동대로 136-69,36.82167,128.63083,2,2,1,2,3100,245489,10,7,1100,4.13,496
1126,(주) 겨레아름기술 모텔,Est ut magni autem necessitatibus ipsum. Voluptatibus dolorem ad veritatis sunt recusandae.,경상남도 청주시 상당구 선릉0거리 495,36.6009,126.665,2,1,3,2,4900,83433,10,9,800,3.37,316
68,(유) 하나 호텔,"Consequuntur exercitationem quos commodi quia.
Facere veritatis magni cumque id fugit cum doloremque. Tempore consequatur dolores. Dicta rem fugit quisquam.",서울특별시 강북구 잠실로 461-37 (예지강김리),36.82167,128.63083,1,2,2,1,6500,197373,10,3,900,2.61,420
1962,유한회사 하나 호텔,Quisquam perferendis necessitatibus fugiat doloremque odit possimus doloremque. Magni sequi autem expedita laboriosam ullam ipsum. Eveniet mollitia illo non fugiat incidunt inventore.,전라남도 천안시 동남구 강남대거리 920 (예준이읍),37.1759,128.9889,1,3,2,8,9700,345307,10,6,1000,1.26,345
1380,(유) 고구려가야기술 민박,"Veniam sapiente tempore maiores perferendis eligendi. Nisi repellat dolorum doloribus expedita provident.
Consequuntur at praesentium maxime odit quis. Dignissimos quidem sapiente unde a.",세종특별자치시 양천구 테헤란길 지하672,37.65639,126.835,2,1,4,8,7600,299427,10,3,3300,1.97,296
49,(유) 아름코스메틱 호텔,Iusto ab suscipit dolorum. Aliquam sequi aspernatur fugiat. Itaque facilis at suscipit.,대구광역시 금천구 논현12가 지하34 (경희김김리),36.82167,128.63083,2,3,5,3,8900,218961,10,5,3600,4.85,126
622,유한회사 스타연구소 게스트하우스,In fugit quis architecto quisquam et eaque iusto. Quaerat unde ipsum illum. Numquam mollitia impedit occaecati ex possimus.,충청북도 청양군 학동길 173 (명자정리),36.20389,127.08472,3,3,1,6,6900,137334,10,1,2300,1.15,184
1878,유한회사 인포 게스트하우스,Atque enim minus minus adipisci. Minima recusandae reprehenderit commodi quaerat debitis. Quibusdam vero nemo architecto neque atque temporibus.,경상남도 수원시 장안구 강남대길 596-74 (건우이읍),36.20389,127.08472,3,5,5,3,9400,165429,10,2,4500,4.82,392
803,주식회사 푸른 호텔,"Recusandae maxime earum beatae.
Officiis nulla explicabo facilis voluptates ipsum. At officiis cum qui.",울산광역시 남구 논현266가 739-74,34.8825,128.62667,3,1,3,7,1100,63178,10,3,3600,3.49,428
633,(주) 백제네트워크 호텔,Libero velit numquam quam dignissimos eveniet. Tenetur occaecati cum neque labore nulla. Ea voluptatibus quisquam illum quas consequatur rem.,경상남도 동두천시 선릉53길 375-41,36.82167,128.63083,3,5,4,1,9200,287235,10,3,1600,2.19,355
170,(유) 코어테크 아파트,Ab soluta exercitationem natus aliquam. Minus enim quasi quae. Minus error harum iure nemo.,인천광역시 중랑구 학동593거리 423 (재현김김면),37.65639,126.835,1,4,5,6,3900,506838,10,1,3300,4.0,423
399,(유) 원더코스메틱 멘션,Perspiciatis eius ut. Cum eligendi officia corporis veniam porro excepturi illo. Ratione quibusdam eveniet error libero consequuntur quibusdam.,광주광역시 구로구 개포17거리 993-61 (현정김장마을),37.1759,128.9889,1,1,5,3,4500,272587,10,9,5000,4.47,246
896,(주) 고려 민박,Minima blanditiis officiis corporis enim voluptate. Consequuntur repellat id sit consequuntur. Nisi voluptatibus eligendi velit molestias asperiores voluptates.,대전광역시 은평구 강남대381가 558-18 (정순김동),34.8825,128.62667,3,4,4,5,3900,195464,10,3,3600,4.41,105
120,유한회사 고려마루기술 도미토리,Architecto natus deleniti quibusdam cum rerum libero. Ducimus voluptatibus soluta cupiditate. Ratione ratione consequatur ullam pariatur doloremque dolorum.,울산광역시 서초구 서초중앙41가 687-10 (영철김읍),36.20389,127.08472,2,4,5,8,9000,154863,10,10,4900,1.94,321
54,(유) 스타시스템 호텔,Porro omnis cum occaecati sit maiores provident. Ducimus amet doloribus ab earum alias consectetur. Cumque alias quam laboriosam architecto assumenda.,충청북도 옥천군 개포길 202-57,34.8825,128.62667,2,4,4,2,4100,194762,10,5,2900,2.12,212
413,주식회사 푸른 민박,Eligendi debitis accusamus cumque iste quisquam. Numquam saepe magnam ipsam quibusdam corporis cumque. Explicabo quibusdam nemo et.,경상남도 여주시 서초중앙길 지하355,37.65639,126.835,3,4,5,7,1600,309738,10,10,4700,4.29,174
589,(주) 스타네오솔루션 도미토리,"Culpa porro ad cumque odit. Deserunt nemo quae fugiat ullam.
Dicta beatae doloribus quia alias corrupti earum quibusdam. Maxime nam excepturi sint.",전라남도 과천시 도산대거리 133,37.1759,128.9889,2,5,2,1,5500,610453,10,7,3800,4.83,449
880,(주) 스타금고 민박,"Illo reprehenderit voluptatem praesentium repellendus odio.
In placeat nam excepturi quaerat. Quisquam hic rem magni a impedit.",충청남도 부천시 원미구 압구정로 672-93 (지훈장면),36.20389,127.08472,1,3,1,6,2000,269858,10,6,4400,4.81,114
1681,(주) 우리뷰티 모텔,Autem est natus beatae quia ullam. Quidem consectetur deserunt dolore minus natus ea. Exercitationem fugit quasi et asperiores nemo soluta. Nam repellendus omnis aperiam iusto rerum sequi maiores.,서울특별시 동구 학동거리 53,36.20389,127.08472,3,2,4,8,5800,106946,10,4,3800,4.17,202
262,유한회사 종합코어개발 도미토리,Nam optio deserunt harum harum consequuntur sed. Autem quas accusamus neque facere quidem. Ab minus similique facere eum ducimus.,경상남도 속초시 양재천979로 788,36.20389,127.08472,2,5,2,10,8100,293821,10,4,4000,4.24,56
453,유한회사 인포글로벌뷰티 민박,Fugiat cumque illo non. Ipsum necessitatibus nesciunt. Aliquam provident sint itaque magnam laboriosam corrupti.,서울특별시 동작구 서초대1길 24-59 (은정장한면),34.8825,128.62667,1,1,5,8,1800,105014,10,8,1600,3.03,306
395,주식회사 조선 모텔,Eum ratione asperiores consectetur. Tempore nam similique earum. Explicabo autem amet aut iusto a perferendis porro.,전라남도 용인시 논현6길 386,36.6009,126.665,2,1,1,6,2500,630780,10,6,3600,4.4,148
1216,주식회사 라온한가람코스메틱 게스트하우스,Aspernatur quia deleniti. Necessitatibus vitae optio deleniti facere temporibus. Sapiente enim a quidem aspernatur. Dicta aperiam velit eum reiciendis aspernatur.,경기도 안산시 오금길 202 (현지문면),36.82167,128.63083,3,2,2,5,3200,321983,10,9,4300,3.52,158
1612,주식회사 스타 멘션,Exercitationem ullam libero temporibus deserunt odit. Odio voluptatum vero aperiam fugiat reprehenderit esse. Debitis facere nisi.,부산광역시 성북구 봉은사88길 768 (은주민읍),36.20389,127.08472,1,4,1,7,9400,33571,10,8,1500,2.88,295
1335,(유) 발해미래출판 모텔,Sed autem ullam fugit. Fugit nulla cupiditate deserunt.,대구광역시 금천구 서초대거리 581 (준영성마을),34.8825,128.62667,3,4,5,10,2300,69799,10,9,4000,1.62,212
909,(유) 시너지글로벌네트워크 도미토리,"Magnam veniam amet itaque delectus illo. Beatae ipsum doloremque.
Porro praesentium ab. Commodi a vel. Totam deserunt aspernatur optio.",제주특별자치도 파주시 잠실거리 719,36.82167,128.63083,2,5,3,7,6400,115720,10,6,4500,3.64,39
988,(주) 한강엔지니어링 아파트,Laboriosam rem id incidunt labore fuga iure neque. Quisquam alias in veritatis tenetur asperiores.,충청남도 옥천군 강남대767가 788-31 (병철이마을),36.82167,128.63083,3,1,1,7,3400,28078,10,6,900,1.69,169
108,주식회사 발해브레인보안 한옥,Vitae vero natus perspiciatis. Officia quaerat veritatis suscipit consequatur. Tenetur quis odit quos aliquid maiores.,전라북도 양주시 강남대로 지하692,36.82167,128.63083,3,1,3,10,9900,467889,10,4,1300,3.58,238
86,(주) 발해 호텔,Eum voluptate dolorum hic perferendis aut. Eaque eligendi consectetur consectetur minima quasi amet maiores. Numquam facere tenetur magnam at dolore iste.,부산광역시 용산구 개포거리 15 (정웅최노면),37.1759,128.9889,2,4,2,5,8100,90980,10,1,2900,3.57,498
854,유한회사 가람겨레센터 도미토리,"Distinctio vitae beatae provident eos. Tempore nesciunt voluptate.
Odit fugiat doloribus dignissimos ullam. Dicta molestias animi est. Tempore voluptatibus dolores.",광주광역시 강북구 서초대091거리 지하272 (종수한읍),37.1759,128.9889,2,5,4,1,3000,326490,10,6,2900,1.5,240
646,유한회사 발해국민항공 호텔,Perferendis accusantium consequatur quia exercitationem qui. Ratione molestiae est repudiandae magni qui exercitationem. Optio debitis distinctio id distinctio tempora.,대전광역시 금천구 언주556가 145,36.20389,127.08472,1,2,2,9,8000,229547,10,9,4200,3.33,287
1086,유한회사 윈드 게스트하우스,"Reprehenderit alias accusantium. Quo assumenda ex consequuntur nemo sint.
Deleniti mollitia dolorem nihil ullam earum. Doloribus atque nihil quia excepturi.",전라북도 원주시 백제고분93길 265-32,36.20389,127.08472,2,4,5,5,1000,60314,10,4,2000,1.77,439
1589,(주) 국민 도미토리,Voluptas reiciendis velit dolores ab. Animi illo repudiandae quidem magnam porro doloribus.,충청북도 정선군 논현44가 942,36.20389,127.08472,3,3,4,7,8200,13947,10,1,2300,4.2,102
449,(유) 모두엔지니어링 아파트,"Quam laboriosam libero nisi in nisi ab. Corporis nobis perferendis.
Vel sint temporibus.",광주광역시 금천구 영동대로 876 (민서김한면),37.1759,128.9889,3,4,1,4,1400,332330,10,5,3900,3.44,167
782,(유) 유니온발해뷰티 민박,"Nulla laborum repellendus eligendi optio ab quia. Optio quidem magnam aperiam praesentium nam ipsa. Eaque illo vitae iusto in magni hic at.
Atque ab expedita.",경상남도 수원시 서초중앙거리 566-99,34.8825,128.62667,3,2,4,10,5900,269508,10,5,4800,1.89,285
276,(유) 푸른자동차 멘션,Voluptatum amet dolorum quasi reiciendis explicabo. Iusto ipsum eius accusamus omnis perspiciatis. Labore ab odit debitis ipsa debitis.,대구광역시 종로구 오금8거리 162,36.6009,126.665,1,2,4,3,9300,211945,10,8,2100,1.65,52
943,유한회사 인포브레인보안 멘션,Magni repudiandae deserunt nesciunt. Optio reiciendis sapiente occaecati suscipit. Sunt aliquam sint.,충청남도 성남시 수정구 언주가 120-78 (명숙김강읍),36.82167,128.63083,3,5,5,2,3300,40823,10,7,4400,3.17,111
1125,(주) 가야 한옥,Dolor earum itaque debitis. Maiores quam molestias doloribus eum expedita error. Praesentium adipisci eius reprehenderit.,서울특별시 중구 오금37길 768,37.1759,128.9889,1,4,2,5,4300,67180,10,6,4700,1.92,20
643,(유) 첨단바이오 모텔,Minus modi incidunt nulla incidunt occaecati perspiciatis. Incidunt cupiditate iure commodi quibusdam consequatur. Explicabo dolore laborum nostrum fugiat enim in quia.,전라북도 오산시 가락로 224-22,37.65639,126.835,3,5,5,3,1300,15557,10,7,3800,1.09,174
1175,(주) 월드랩스 게스트하우스,"Autem rem unde praesentium. Totam cumque consequuntur.
Consectetur praesentium beatae commodi possimus. Hic illum ab minima impedit fuga. Et porro minus sed.",강원도 평창군 언주8길 지하408,34.8825,128.62667,3,3,1,7,9300,410980,10,10,4300,4.82,458
1786,유한회사 가야 아파트,"Tempora ea rerum deserunt cumque eum. Sit harum dicta a consequatur est. Alias illum maiores possimus.
Natus eum aperiam debitis optio. Quibusdam sit voluptatem quisquam iusto.",울산광역시 은평구 선릉41길 887 (순옥이면),36.20389,127.08472,1,2,2,9,5000,177337,10,8,3000,2.2,21
1357,(유) 씨앤씨고려보안 호텔,Quasi corrupti illum suscipit. Enim aperiam odio magnam voluptatum molestias culpa. Quidem qui occaecati facilis optio necessitatibus earum deserunt. Necessitatibus odit magnam iure sint quasi atque.,충청남도 철원군 개포21거리 944-60,36.20389,127.08472,1,1,4,8,7300,176674,10,7,1000,1.55,430
1867,주식회사 보람 민박,"Ea consequuntur aperiam aperiam eligendi quis. Incidunt odit at odit laudantium. Magnam recusandae sit.
Assumenda provident amet accusantium. Consequuntur ducimus mollitia labore et tempore harum.",서울특별시 강북구 언주0길 지하296 (건우박백마을),34.8825,128.62667,2,2,2,5,8000,275576,10,3,3000,1.23,81
1032,유한회사 마루마음네트워크 모텔,Maxime laboriosam voluptatibus aspernatur debitis sequi. Consequatur repellat quaerat architecto quia quaerat. Laboriosam officia distinctio iure odio consequuntur unde.,광주광역시 종로구 논현길 594,37.65639,126.835,2,3,2,4,5800,157555,10,5,4400,2.61,269
1245,유한회사 인포개발공사 게스트하우스,"Dolores ullam tempora quam voluptate. Reiciendis explicabo amet dicta itaque tenetur.
Aut iusto facilis sapiente voluptatem. Ad sit quam tenetur voluptatibus.",제주특별자치도 청주시 흥덕구 테헤란가 464 (주원김박마을),37.1759,128.9889,3,2,3,4,9500,234909,10,4,3600,4.78,369
708,(주) 이노항공 게스트하우스,"Tenetur saepe nemo quasi fugit odit magni. Dolorum maxime incidunt aliquam.
Harum soluta facilis. Modi debitis ipsum doloremque exercitationem at.",전라북도 제천시 논현로 28-94 (순자김읍),36.6009,126.665,2,4,3,1,7900,252468,10,6,2600,3.29,151
1387,주식회사 씨앤씨에이아이 모텔,"Delectus excepturi voluptate tenetur amet dignissimos.
Perspiciatis minima blanditiis sed. Veniam nesciunt rem sunt eius quam.",전라남도 안양시 동안구 개포길 942 (광수강동),36.20389,127.08472,1,2,2,1,3200,128098,10,5,1200,2.17,362
1595,유한회사 마음 아파트,"Aperiam porro earum explicabo veniam sint distinctio pariatur. Ducimus magni reiciendis quis numquam.
Quo perferendis neque voluptatibus eaque at repellendus. Neque architecto veritatis.",경상북도 안산시 서초대길 687-52 (영진이마을),36.6009,126.665,3,3,2,2,9700,301436,10,6,1400,4.58,239
1038,유한회사 보람출판 모텔,"Adipisci iste adipisci hic. Quibusdam doloremque nihil eius quaerat blanditiis adipisci. Id nemo illo numquam doloribus ut.
Repellat unde necessitatibus autem.",경상남도 안산시 양재천413길 45,37.1759,128.9889,3,1,4,9,7200,27751,10,7,3400,1.25,83
1157,주식회사 한빛플랫폼 게스트하우스,"Corrupti ab nihil ducimus doloribus dolorum. Ratione nulla corporis doloribus tenetur.
Ullam laborum inventore cumque architecto. Totam pariatur aspernatur odio vel corporis tenetur.",제주특별자치도 과천시 서초중앙6길 980-17 (민지김박마을),36.82167,128.63083,1,5,4,6,4500,172753,10,1,2900,1.22,224
1522,(주) 가람 호텔,Eaque laborum deserunt voluptas facere ullam cumque ullam. Excepturi itaque magni consectetur nobis occaecati culpa illo. Similique repellat placeat temporibus quibusdam ducimus.,경상남도 예산군 압구정0로 169 (정숙최리),34.8825,128.62667,1,5,2,4,9900,55447,10,4,2600,4.89,99
974,(주) 나루 민박,"Unde illo repellendus non dolore. Voluptatibus quasi fugiat aspernatur eaque. Mollitia deserunt tempora.
Minus tempore voluptate facere.",전라북도 아산시 석촌호수8가 지하519,36.82167,128.63083,2,2,5,9,7100,73373,10,4,2200,2.65,413
981,주식회사 미래비전은행 게스트하우스,"Rem doloremque modi asperiores aut. Ullam illum saepe.
Impedit neque voluptatibus eius quidem minus distinctio laborum.
Explicabo unde laborum ea.",제주특별자치도 가평군 압구정가 119-77,36.82167,128.63083,3,3,1,10,3700,238811,10,1,1100,3.95,239
1644,유한회사 한가람출판 아파트,"Odit accusantium ea placeat omnis. Fugiat magnam reiciendis.
Enim omnis magni suscipit. Mollitia adipisci sed nobis officiis error commodi natus.",대전광역시 도봉구 학동길 417,36.20389,127.08472,3,4,2,3,2700,265042,10,7,2000,1.88,406
1502,주식회사 글로벌항공 한옥,"Repudiandae iusto asperiores. Aspernatur ducimus labore odit quidem exercitationem at voluptatibus.
Sequi accusamus alias error. Doloribus dignissimos aliquid quas. Cupiditate perferendis tenetur.",서울특별시 서초구 서초대9거리 676-35 (상훈이류읍),34.8825,128.62667,2,3,1,6,8300,202178,10,5,1600,1.62,456
1491,(주) 한가람푸른기술 멘션,"Quae ad natus adipisci ipsa beatae. Quisquam unde est quam cupiditate quas. Ducimus minima ullam quasi earum.
Aspernatur eos a amet odio vel pariatur. Voluptatum esse totam excepturi.",충청북도 평창군 역삼길 지하718,34.8825,128.62667,2,5,2,7,8700,315079,10,7,4000,2.18,123
